ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-09-02,0.05217391304347826,2.0832779851695054,1.3683440893226286,2.7247359750159106,2.0832779851695054,2.0832779851695054,-0.018844279055757505,-0.018844279055757505,-0.018844279055757505,-0.018844279055757505,-0.018844279055757505,-0.018844279055757505,2.0644337061137477
2015-09-03,0.05391304347826087,2.083256273528759,1.329706004067117,2.739387059057231,2.083256273528759,2.083256273528759,-0.02651010914338289,-0.02651010914338289,-0.02651010914338289,-0.02651010914338289,-0.02651010914338289,-0.02651010914338289,2.0567461643853764
2015-09-04,0.05565217391304348,2.0832345618880126,1.32250492750752,2.741797196916381,2.0832345618880126,2.0832345618880126,-0.03307958260485705,-0.03307958260485705,-0.03307958260485705,-0.03307958260485705,-0.03307958260485705,-0.03307958260485705,2.0501549792831555
2015-09-08,0.06260869565217392,2.083147715325027,1.3239053506820615,2.735335582009483,2.083147715325027,2.083147715325027,-0.047073188452630796,-0.047073188452630796,-0.047073188452630796,-0.047073188452630796,-0.047073188452630796,-0.047073188452630796,2.036074526872396
2015-09-09,0.06434782608695652,2.083126003684281,1.3064477801149734,2.744955418641719,2.083126003684281,2.083126003684281,-0.04745022804992092,-0.04745022804992092,-0.04745022804992092,-0.04745022804992092,-0.04745022804992092,-0.04745022804992092,2.03567577563436
2015-09-10,0.06608695652173913,2.083104292078007,1.3520245741184824,2.7220055863048116,2.083104292078007,2.083104292078007,-0.04667119793674932,-0.04667119793674932,-0.04667119793674932,-0.04667119793674932,-0.04667119793674932,-0.04667119793674932,2.036433094141258
2015-09-11,0.06782608695652174,2.083082580471734,1.3263257602634217,2.677421055519778,2.083082580471734,2.083082580471734,-0.04483496808495732,-0.04483496808495732,-0.04483496808495732,-0.04483496808495732,-0.04483496808495732,-0.04483496808495732,2.0382476123867765
2015-09-14,0.07304347826086957,2.0830174456529136,1.363060229477169,2.7476184240196524,2.0830174456529136,2.0830174456529136,-0.034334756683655154,-0.034334756683655154,-0.034334756683655154,-0.034334756683655154,-0.034334756683655154,-0.034334756683655154,2.0486826889692584
2015-09-15,0.07478260869565218,2.0829957340466403,1.3701642902223643,2.7281207992933347,2.0829957340466403,2.0829957340466403,-0.02971214615009763,-0.02971214615009763,-0.02971214615009763,-0.02971214615009763,-0.02971214615009763,-0.02971214615009763,2.0532835878965425
2015-09-16,0.07652173913043478,2.082974022440367,1.3681321882831439,2.7292854351870552,2.082974022440367,2.082974022440367,-0.02482658681225192,-0.02482658681225192,-0.02482658681225192,-0.02482658681225192,-0.02482658681225192,-0.02482658681225192,2.058147435628115
2015-09-17,0.0782608695652174,2.0829523108340933,1.3370842354986934,2.722653362228445,2.0829523108340933,2.0829523108340933,-0.019862047381593823,-0.019862047381593823,-0.019862047381593823,-0.019862047381593823,-0.019862047381593823,-0.019862047381593823,2.0630902634524992
2015-09-18,0.08,2.0829305992278195,1.3976631408712314,2.768174838077682,2.0829305992278195,2.0829305992278195,-0.01499778859276467,-0.01499778859276467,-0.01499778859276467,-0.01499778859276467,-0.01499778859276467,-0.01499778859276467,2.067932810635055
2015-09-21,0.08521739130434783,2.0828654644089992,1.3926854040554055,2.7262065147211314,2.0828654644089992,2.0828654644089992,-0.0026127168571237736,-0.0026127168571237736,-0.0026127168571237736,-0.0026127168571237736,-0.0026127168571237736,-0.0026127168571237736,2.0802527475518753
